Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Profit Margin
ORD-10559,2024-03-19,2024-03-25,Same Day,Aadhya Chatterjee,Home Office,East,Kolkata,Electronics,Copiers,21715.69,6,0.1,1302.89,2024-03,0.06
ORD-13142,2024-05-30,2024-06-04,Same Day,Karthik Sharma,Consumer,West,Ahmedabad,Office Supplies,Art,1302.18,3,0.1,370.63,2024-05,0.285
ORD-16949,2023-09-21,2023-09-23,Same Day,Pari Nair,Corporate,West,Ahmedabad,Office Supplies,Envelopes,1942.85,1,0.2,475.2,2023-09,0.245
ORD-18726,2024-03-28,2024-04-01,Express,Myra Pillai,Corporate,South,Bengaluru,Electronics,Copiers,227612.41,7,0.0,22464.4,2024-03,0.099
ORD-12888,2023-02-03,2023-02-06,Express,Isha Gupta,Home Office,East,Bhubaneswar,Electronics,Machines,122367.15,5,0.15,18632.71,2023-02,0.152
ORD-10823,2023-08-25,2023-08-26,Second Class,Neha Chatterjee,Consumer,South,Kochi,Office Supplies,Envelopes,4944.58,3,0.0,345.97,2023-08,0.07
ORD-11151,2023-10-30,2023-11-05,Standard,Kiara Singh,Home Office,East,Bhubaneswar,Electronics,Accessories,33921.91,1,0.1,1475.56,2023-10,0.043
ORD-12256,2023-03-31,2023-04-03,Standard,Reyansh Rao,Corporate,East,Bhubaneswar,Office Supplies,Paper,8237.43,7,0.0,-293.58,2023-03,-0.036
ORD-17643,2023-04-27,2023-04-30,Second Class,Meera Sharma,Consumer,West,Surat,Electronics,Copiers,107991.98,5,0.2,28919.96,2023-04,0.268
ORD-19784,2023-10-01,2023-10-05,Express,Rohan Patel,Corporate,North,Lucknow,Electronics,Accessories,24929.57,6,0.3,5198.73,2023-10,0.209
ORD-19236,2024-11-03,2024-11-06,Second Class,Myra Patel,Consumer,North,Lucknow,Office Supplies,Art,994.13,1,0.2,73.22,2024-11,0.074
ORD-11434,2024-12-01,2024-12-07,Same Day,Vihaan Patel,Consumer,East,Kolkata,Electronics,Phones,16326.03,8,0.0,1088.46,2024-12,0.067
ORD-16185,2023-07-30,2023-08-02,Standard,Vivaan Singh,Consumer,East,Patna,Furniture,Chairs,24792.74,3,0.0,3891.33,2023-07,0.157
ORD-12151,2024-12-16,2024-12-17,Second Class,Anika Iyer,Home Office,East,Guwahati,Electronics,Accessories,193584.02,7,0.0,12575.26,2024-12,0.065
ORD-13417,2024-07-06,2024-07-13,Second Class,Ananya Bose,Home Office,East,Guwahati,Furniture,Chairs,112781.82,5,0.15,-238.21,2024-07,-0.002
ORD-16557,2023-08-04,2023-08-11,Express,Aarav Menon,Consumer,South,Kochi,Furniture,Chairs,133844.76,8,0.4,8223.19,2023-08,0.061
ORD-17158,2024-02-02,2024-02-06,Second Class,Sanjay Verma,Consumer,North,Chandigarh,Furniture,Bookcases,83961.07,8,0.1,24521.98,2024-02,0.292
ORD-18895,2023-03-18,2023-03-21,Second Class,Isha Sharma,Corporate,East,Patna,Office Supplies,Envelopes,1243.69,2,0.0,233.35,2023-03,0.188
ORD-19668,2024-04-14,2024-04-17,Express,Meera Menon,Consumer,North,Delhi,Electronics,Phones,38002.37,4,0.0,4589.62,2024-04,0.121
ORD-10557,2024-07-02,2024-07-04,Standard,Vivaan Singh,Corporate,East,Guwahati,Office Supplies,Paper,4673.81,5,0.15,-247.98,2024-07,-0.053
ORD-12476,2023-12-04,2023-12-11,Standard,Ananya Bose,Consumer,South,Hyderabad,Furniture,Chairs,69173.1,3,0.2,3255.83,2023-12,0.047
ORD-16875,2023-09-14,2023-09-15,Express,Riya Verma,Corporate,North,Lucknow,Furniture,Tables,194733.68,8,0.15,27637.64,2023-09,0.142
ORD-19232,2024-04-27,2024-04-30,Same Day,Sai Rao,Corporate,North,Delhi,Electronics,Accessories,86852.36,7,0.2,25848.22,2024-04,0.298
ORD-11799,2024-12-12,2024-12-19,Same Day,Priya Rao,Home Office,North,Chandigarh,Office Supplies,Envelopes,9240.65,4,0.1,3533.31,2024-12,0.382
ORD-15533,2023-08-18,2023-08-24,Express,Vivaan Gupta,Consumer,South,Kochi,Furniture,Bookcases,90385.1,8,0.3,-632.7,2023-08,-0.007
ORD-10097,2024-11-17,2024-11-18,Same Day,Karthik Bose,Home Office,North,Lucknow,Furniture,Chairs,133976.13,7,0.2,29442.35,2024-11,0.22
ORD-14265,2024-09-26,2024-10-02,Second Class,Sanjay Joshi,Home Office,West,Ahmedabad,Office Supplies,Envelopes,12223.82,6,0.4,1289.5,2024-09,0.105
ORD-10752,2023-08-07,2023-08-08,Same Day,Rohan Verma,Corporate,North,Lucknow,Office Supplies,Labels,1420.41,7,0.1,187.78,2023-08,0.132
ORD-18179,2023-10-17,2023-10-22,Same Day,Vivaan Gupta,Home Office,North,Chandigarh,Electronics,Accessories,22067.88,5,0.4,5669.1,2023-10,0.257
ORD-18218,2023-02-25,2023-02-27,Express,Pari Reddy,Corporate,North,Delhi,Office Supplies,Art,6366.64,3,0.0,1567.87,2023-02,0.246
ORD-12917,2023-03-02,2023-03-08,Same Day,Krishna Menon,Consumer,North,Jaipur,Furniture,Tables,70682.7,4,0.15,6300.82,2023-03,0.089
ORD-17800,2024-05-25,2024-05-31,Standard,Neha Sharma,Consumer,North,Lucknow,Furniture,Tables,67484.84,4,0.0,22611.11,2024-05,0.335
ORD-14496,2024-12-02,2024-12-07,Express,Karthik Patel,Home Office,North,Chandigarh,Office Supplies,Art,1464.09,1,0.0,535.02,2024-12,0.365
ORD-12126,2023-11-29,2023-12-01,Second Class,Myra Singh,Consumer,South,Kochi,Electronics,Machines,1548.62,3,0.0,354.41,2023-11,0.229
ORD-17978,2024-11-29,2024-12-03,Same Day,Myra Kulkarni,Corporate,East,Guwahati,Electronics,Phones,90713.66,5,0.4,-1256.7,2024-11,-0.014
ORD-12931,2023-03-29,2023-04-05,Second Class,Kiara Menon,Consumer,North,Jaipur,Furniture,Tables,44645.0,3,0.0,12212.19,2023-03,0.274
ORD-18566,2023-01-20,2023-01-27,Standard,Rohan Reddy,Home Office,South,Bengaluru,Furniture,Storage,14557.64,5,0.0,2626.57,2023-01,0.18
ORD-12608,2024-08-16,2024-08-22,Second Class,Riya Iyer,Corporate,North,Jaipur,Furniture,Bookcases,82908.61,5,0.2,12388.15,2024-08,0.149
ORD-10340,2024-04-01,2024-04-04,Second Class,Pari Reddy,Corporate,East,Bhubaneswar,Electronics,Copiers,125535.9,5,0.4,13197.83,2024-04,0.105
ORD-19118,2024-09-06,2024-09-13,Standard,Meera Gupta,Home Office,North,Jaipur,Furniture,Storage,42669.52,2,0.2,12998.79,2024-09,0.305
ORD-16914,2023-03-10,2023-03-17,Standard,Karthik Nair,Home Office,North,Delhi,Furniture,Chairs,20418.27,2,0.3,2497.29,2023-03,0.122
ORD-16066,2024-12-11,2024-12-16,Same Day,Karthik Gupta,Consumer,South,Bengaluru,Office Supplies,Binders,5599.29,4,0.2,1199.22,2024-12,0.214
ORD-19459,2023-04-14,2023-04-18,Second Class,Saanvi Singh,Corporate,East,Kolkata,Furniture,Chairs,17962.94,2,0.15,1533.69,2023-04,0.085
ORD-17798,2024-05-23,2024-05-30,Same Day,Sai Iyer,Consumer,North,Lucknow,Electronics,Phones,25382.63,1,0.3,6602.06,2024-05,0.26
ORD-14709,2024-04-10,2024-04-13,Express,Myra Rao,Home Office,East,Bhubaneswar,Furniture,Bookcases,17107.61,7,0.0,1110.2,2024-04,0.065
ORD-15518,2023-10-24,2023-10-27,Express,Riya Kulkarni,Consumer,West,Ahmedabad,Office Supplies,Labels,481.86,8,0.0,71.28,2023-10,0.148
ORD-19359,2023-12-13,2023-12-17,Standard,Isha Rao,Consumer,East,Kolkata,Electronics,Accessories,47582.36,2,0.0,4182.78,2023-12,0.088
ORD-10375,2023-09-24,2023-09-27,Same Day,Diya Sharma,Corporate,East,Patna,Electronics,Phones,9077.17,6,0.15,280.64,2023-09,0.031
ORD-15909,2024-10-30,2024-11-01,Standard,Sai Bose,Consumer,North,Chandigarh,Office Supplies,Paper,1649.79,1,0.15,169.37,2024-10,0.103
ORD-14074,2024-06-08,2024-06-12,Same Day,Ananya Menon,Home Office,West,Surat,Office Supplies,Paper,8189.19,3,0.0,2512.78,2024-06,0.307
ORD-10350,2024-05-08,2024-05-10,Second Class,Isha Nair,Corporate,North,Lucknow,Furniture,Tables,21701.94,4,0.3,2388.03,2024-05,0.11
ORD-16884,2023-07-08,2023-07-10,Second Class,Ananya Menon,Corporate,East,Patna,Furniture,Bookcases,23498.96,1,0.2,1520.89,2023-07,0.065
ORD-15166,2024-07-16,2024-07-18,Standard,Karthik Chatterjee,Corporate,South,Bengaluru,Office Supplies,Art,20428.84,8,0.2,3610.25,2024-07,0.177
ORD-10782,2024-03-13,2024-03-17,Express,Neha Singh,Consumer,West,Pune,Furniture,Tables,71580.1,3,0.2,19976.68,2024-03,0.279
ORD-10314,2024-04-10,2024-04-13,Express,Sanjay Pillai,Consumer,South,Kochi,Office Supplies,Art,12001.63,8,0.2,2533.74,2024-04,0.211
ORD-10646,2023-11-20,2023-11-21,Second Class,Ananya Patel,Corporate,North,Chandigarh,Furniture,Bookcases,106874.76,7,0.1,26413.2,2023-11,0.247
ORD-12957,2024-07-15,2024-07-20,Second Class,Vihaan Chatterjee,Corporate,West,Surat,Furniture,Bookcases,21485.66,4,0.0,6238.64,2024-07,0.29
ORD-11836,2024-08-13,2024-08-20,Express,Priya Singh,Corporate,North,Delhi,Furniture,Storage,27091.08,2,0.0,5180.78,2024-08,0.191
ORD-15037,2023-08-01,2023-08-04,Same Day,Vihaan Pillai,Home Office,West,Ahmedabad,Furniture,Storage,65512.01,5,0.15,7931.01,2023-08,0.121
ORD-14796,2023-12-13,2023-12-19,Second Class,Reyansh Pillai,Consumer,South,Kochi,Furniture,Tables,138621.08,6,0.1,29867.24,2023-12,0.215
ORD-13040,2024-01-29,2024-02-01,Same Day,Arjun Pillai,Consumer,South,Kochi,Electronics,Machines,110579.39,5,0.15,12604.05,2024-01,0.114
ORD-14462,2024-03-28,2024-04-02,Second Class,Vihaan Rao,Consumer,South,Hyderabad,Office Supplies,Envelopes,15208.39,6,0.0,5287.13,2024-03,0.348
ORD-13253,2023-08-19,2023-08-26,Standard,Priya Kulkarni,Home Office,North,Jaipur,Furniture,Storage,113257.93,6,0.15,32623.81,2023-08,0.288
ORD-19035,2024-05-18,2024-05-24,Same Day,Karthik Singh,Consumer,West,Ahmedabad,Electronics,Machines,192580.25,8,0.0,11524.83,2024-05,0.06
ORD-15873,2024-07-09,2024-07-11,Standard,Aadhya Desai,Home Office,West,Pune,Furniture,Tables,139140.34,6,0.4,3024.14,2024-07,0.022
ORD-15450,2024-09-13,2024-09-16,Second Class,Diya Rao,Corporate,North,Lucknow,Office Supplies,Art,3953.51,3,0.4,1099.54,2024-09,0.278
ORD-13518,2023-04-14,2023-04-20,Same Day,Aarav Gupta,Consumer,North,Jaipur,Electronics,Accessories,50164.66,8,0.4,10582.43,2023-04,0.211
ORD-16571,2024-09-11,2024-09-14,Standard,Saanvi Reddy,Corporate,East,Patna,Office Supplies,Paper,13451.9,5,0.1,1351.53,2024-09,0.1
ORD-14766,2024-02-28,2024-03-02,Second Class,Meera Singh,Home Office,North,Jaipur,Furniture,Storage,2640.36,1,0.0,439.94,2024-02,0.167
ORD-11621,2024-05-23,2024-05-26,Second Class,Aadhya Gupta,Consumer,West,Ahmedabad,Furniture,Bookcases,18236.25,3,0.3,250.3,2024-05,0.014
ORD-18203,2024-06-12,2024-06-13,Same Day,Arjun Joshi,Consumer,North,Delhi,Office Supplies,Paper,10413.09,4,0.4,1242.7,2024-06,0.119
ORD-11390,2024-06-15,2024-06-21,Second Class,Sai Iyer,Corporate,West,Ahmedabad,Furniture,Tables,19025.21,2,0.4,-272.24,2024-06,-0.014
ORD-10258,2024-08-29,2024-09-01,Express,Sanjay Desai,Consumer,South,Kochi,Office Supplies,Paper,2434.03,6,0.0,630.14,2024-08,0.259
ORD-12179,2024-01-08,2024-01-12,Same Day,Vihaan Gupta,Consumer,West,Surat,Electronics,Accessories,141569.25,4,0.4,24756.11,2024-01,0.175
ORD-17329,2024-06-28,2024-07-03,Express,Karthik Pillai,Consumer,North,Lucknow,Office Supplies,Art,6484.82,4,0.15,1252.81,2024-06,0.193
ORD-15164,2024-11-13,2024-11-19,Same Day,Anika Sharma,Home Office,East,Kolkata,Furniture,Tables,23785.68,5,0.0,961.7,2024-11,0.04
ORD-11543,2023-08-19,2023-08-24,Express,Aarav Singh,Home Office,West,Surat,Furniture,Bookcases,19466.78,7,0.2,4905.94,2023-08,0.252
ORD-13205,2024-12-18,2024-12-21,Standard,Diya Verma,Consumer,West,Pune,Electronics,Machines,24855.47,4,0.0,5800.38,2024-12,0.233
ORD-16733,2024-05-13,2024-05-17,Express,Anika Menon,Consumer,West,Mumbai,Office Supplies,Paper,625.51,4,0.0,163.59,2024-05,0.262
ORD-16686,2024-02-07,2024-02-13,Second Class,Aadhya Bose,Corporate,North,Jaipur,Electronics,Copiers,73239.62,4,0.0,25267.41,2024-02,0.345
ORD-18413,2024-01-10,2024-01-14,Standard,Ananya Iyer,Home Office,West,Surat,Electronics,Phones,83429.85,3,0.3,24509.48,2024-01,0.294
ORD-14772,2024-04-08,2024-04-11,Express,Vihaan Chatterjee,Home Office,East,Kolkata,Electronics,Phones,3901.53,2,0.15,855.81,2024-04,0.219
ORD-13475,2023-03-19,2023-03-24,Standard,Diya Joshi,Home Office,North,Jaipur,Furniture,Bookcases,59917.81,8,0.2,20357.56,2023-03,0.34
ORD-17331,2024-01-06,2024-01-11,Standard,Arjun Gupta,Corporate,North,Chandigarh,Furniture,Storage,94469.65,6,0.2,19702.3,2024-01,0.209
ORD-11482,2024-08-26,2024-08-31,Standard,Ishaan Bose,Home Office,South,Hyderabad,Office Supplies,Paper,2682.78,1,0.4,494.06,2024-08,0.184
ORD-19669,2024-06-12,2024-06-16,Second Class,Ishaan Desai,Consumer,North,Chandigarh,Electronics,Phones,31266.95,1,0.15,6212.05,2024-06,0.199
ORD-19076,2023-01-08,2023-01-15,Same Day,Vivaan Kulkarni,Corporate,North,Delhi,Furniture,Storage,193362.56,8,0.0,22658.16,2023-01,0.117
ORD-19718,2024-05-06,2024-05-13,Same Day,Ishaan Kulkarni,Corporate,West,Ahmedabad,Office Supplies,Art,1207.78,6,0.3,94.04,2024-05,0.078
ORD-15918,2023-04-16,2023-04-22,Same Day,Anika Nair,Corporate,North,Lucknow,Electronics,Copiers,61972.04,3,0.0,11040.47,2023-04,0.178
ORD-17555,2024-04-27,2024-05-03,Express,Kiara Kulkarni,Home Office,South,Chennai,Electronics,Copiers,214739.39,7,0.1,27280.44,2024-04,0.127
ORD-11642,2024-10-28,2024-10-29,Standard,Riya Iyer,Corporate,North,Jaipur,Office Supplies,Labels,9028.15,7,0.2,439.25,2024-10,0.049
ORD-13381,2023-08-28,2023-08-29,Express,Riya Kulkarni,Corporate,West,Ahmedabad,Office Supplies,Art,18137.14,7,0.15,2331.62,2023-08,0.129
ORD-10463,2023-02-01,2023-02-03,Same Day,Neha Kulkarni,Consumer,North,Delhi,Electronics,Copiers,257583.19,7,0.3,29457.68,2023-02,0.114
ORD-16746,2023-10-15,2023-10-19,Standard,Vivaan Desai,Consumer,South,Bengaluru,Electronics,Machines,182282.6,7,0.3,9727.8,2023-10,0.053
ORD-10640,2024-07-05,2024-07-06,Standard,Diya Chatterjee,Home Office,West,Surat,Electronics,Phones,19871.42,8,0.0,2620.46,2024-07,0.132
ORD-14888,2024-02-10,2024-02-13,Same Day,Karthik Desai,Home Office,East,Kolkata,Furniture,Tables,44350.37,2,0.1,5965.21,2024-02,0.135
ORD-11462,2023-04-17,2023-04-18,Standard,Sanjay Reddy,Corporate,South,Hyderabad,Electronics,Phones,20757.56,3,0.15,6698.82,2023-04,0.323
ORD-10873,2023-01-07,2023-01-14,Same Day,Vihaan Patel,Corporate,West,Pune,Furniture,Tables,177622.93,8,0.1,19532.92,2023-01,0.11
ORD-17236,2023-01-05,2023-01-11,Express,Anika Reddy,Corporate,West,Mumbai,Office Supplies,Envelopes,13887.89,8,0.4,1736.81,2023-01,0.125
ORD-15375,2024-03-02,2024-03-05,Standard,Sai Chatterjee,Home Office,West,Ahmedabad,Electronics,Machines,33153.98,1,0.0,3671.76,2024-03,0.111
ORD-14221,2023-05-17,2023-05-24,Same Day,Neha Singh,Corporate,West,Ahmedabad,Furniture,Bookcases,113410.62,8,0.0,24730.07,2023-05,0.218
ORD-18304,2024-12-22,2024-12-27,Second Class,Vihaan Pillai,Home Office,West,Pune,Office Supplies,Envelopes,1237.19,7,0.4,339.12,2024-12,0.274
ORD-10763,2023-03-04,2023-03-09,Second Class,Rohan Reddy,Corporate,East,Bhubaneswar,Furniture,Bookcases,54673.8,7,0.0,12058.92,2023-03,0.221
ORD-10641,2024-01-15,2024-01-17,Second Class,Krishna Sharma,Consumer,East,Patna,Furniture,Chairs,87740.18,8,0.0,1254.8,2024-01,0.014
ORD-10108,2023-06-22,2023-06-23,Same Day,Priya Desai,Consumer,West,Ahmedabad,Electronics,Copiers,7644.44,2,0.1,1930.08,2023-06,0.252
ORD-15345,2023-04-10,2023-04-12,Standard,Riya Pillai,Corporate,South,Kochi,Electronics,Copiers,3803.9,1,0.2,785.17,2023-04,0.206
ORD-19661,2023-05-31,2023-06-07,Express,Isha Nair,Consumer,East,Patna,Furniture,Tables,52145.94,3,0.1,9287.97,2023-05,0.178
ORD-17383,2024-07-16,2024-07-17,Second Class,Priya Kulkarni,Home Office,East,Guwahati,Furniture,Bookcases,43257.52,5,0.4,3031.1,2024-07,0.07
ORD-14332,2024-05-07,2024-05-11,Standard,Rohan Reddy,Home Office,East,Patna,Electronics,Phones,147273.78,5,0.0,25489.78,2024-05,0.173
ORD-18448,2023-01-29,2023-02-04,Standard,Riya Iyer,Consumer,North,Delhi,Electronics,Accessories,7587.56,6,0.0,2037.89,2023-01,0.269
ORD-11286,2024-10-04,2024-10-08,Express,Aarav Kulkarni,Consumer,North,Chandigarh,Office Supplies,Art,2645.52,1,0.0,845.97,2024-10,0.32
ORD-16287,2024-06-06,2024-06-10,Same Day,Myra Sharma,Home Office,North,Jaipur,Electronics,Accessories,172889.83,8,0.1,45039.62,2024-06,0.261
ORD-12665,2024-10-19,2024-10-22,Standard,Sanjay Iyer,Consumer,West,Surat,Furniture,Storage,37670.61,3,0.1,6698.54,2024-10,0.178
ORD-14217,2024-12-12,2024-12-18,Express,Rohan Rao,Corporate,South,Chennai,Office Supplies,Labels,4034.68,2,0.0,1292.47,2024-12,0.32
ORD-15683,2024-01-14,2024-01-21,Same Day,Myra Pillai,Consumer,East,Kolkata,Furniture,Storage,61884.26,5,0.0,-3820.09,2024-01,-0.062
ORD-16118,2024-10-23,2024-10-30,Second Class,Riya Kulkarni,Corporate,North,Delhi,Electronics,Accessories,72437.04,2,0.4,11618.2,2024-10,0.16
ORD-12431,2023-07-26,2023-08-02,Express,Kiara Reddy,Corporate,South,Kochi,Office Supplies,Envelopes,2900.23,1,0.4,284.18,2023-07,0.098
ORD-17402,2023-02-05,2023-02-06,Same Day,Neha Singh,Corporate,East,Bhubaneswar,Furniture,Storage,66343.45,4,0.1,5347.8,2023-02,0.081
ORD-19217,2024-09-19,2024-09-21,Standard,Myra Kulkarni,Home Office,North,Lucknow,Office Supplies,Envelopes,4853.7,3,0.0,1856.99,2024-09,0.383
ORD-10056,2023-02-25,2023-03-02,Standard,Neha Joshi,Corporate,South,Hyderabad,Furniture,Tables,38661.28,5,0.0,6492.36,2023-02,0.168
ORD-19671,2023-05-16,2023-05-19,Same Day,Ishaan Nair,Corporate,South,Bengaluru,Furniture,Chairs,88651.63,7,0.0,19825.08,2023-05,0.224
ORD-18469,2024-04-06,2024-04-13,Express,Ishaan Iyer,Corporate,East,Patna,Furniture,Bookcases,179139.74,8,0.0,19357.13,2024-04,0.108
ORD-15658,2023-03-24,2023-03-30,Standard,Aditya Sharma,Corporate,West,Ahmedabad,Furniture,Chairs,73977.49,3,0.3,1331.76,2023-03,0.018
ORD-19216,2024-04-08,2024-04-15,Express,Aditya Rao,Home Office,West,Ahmedabad,Furniture,Storage,20890.36,2,0.0,4257.9,2024-04,0.204
ORD-11471,2023-09-19,2023-09-22,Standard,Saanvi Rao,Consumer,North,Delhi,Furniture,Storage,51137.25,4,0.0,16620.98,2023-09,0.325
ORD-10804,2023-09-22,2023-09-26,Second Class,Neha Nair,Consumer,East,Guwahati,Furniture,Chairs,26920.93,5,0.4,-6.63,2023-09,-0.0
ORD-15389,2024-04-03,2024-04-04,Same Day,Ananya Verma,Corporate,East,Patna,Electronics,Accessories,34153.5,1,0.0,1513.83,2024-04,0.044
ORD-17631,2023-03-12,2023-03-15,Express,Sanjay Rao,Corporate,South,Chennai,Electronics,Copiers,101951.84,8,0.0,16606.51,2023-03,0.163
ORD-19443,2023-10-29,2023-11-02,Same Day,Kiara Menon,Consumer,East,Kolkata,Electronics,Copiers,74083.77,5,0.3,13820.43,2023-10,0.187
ORD-10127,2023-05-17,2023-05-18,Same Day,Neha Iyer,Home Office,North,Lucknow,Furniture,Chairs,142921.79,6,0.2,31634.96,2023-05,0.221
ORD-10004,2024-01-25,2024-01-28,Standard,Sai Desai,Consumer,North,Chandigarh,Office Supplies,Binders,12784.25,8,0.2,1650.79,2024-01,0.129
ORD-15561,2023-02-21,2023-02-26,Standard,Reyansh Patel,Consumer,West,Surat,Office Supplies,Paper,1504.23,5,0.2,419.02,2023-02,0.279
ORD-13193,2024-07-08,2024-07-15,Second Class,Kiara Sharma,Consumer,East,Kolkata,Office Supplies,Labels,2319.27,2,0.0,129.45,2024-07,0.056
ORD-14161,2023-06-30,2023-07-01,Same Day,Riya Patel,Corporate,South,Kochi,Furniture,Bookcases,105690.16,8,0.3,727.09,2023-06,0.007
ORD-12843,2024-12-02,2024-12-03,Second Class,Vivaan Rao,Corporate,West,Surat,Furniture,Bookcases,20258.2,1,0.3,645.91,2024-12,0.032
ORD-16234,2024-12-05,2024-12-08,Second Class,Reyansh Bose,Home Office,South,Chennai,Office Supplies,Labels,7860.09,3,0.3,944.68,2024-12,0.12
ORD-16477,2023-04-02,2023-04-03,Standard,Vivaan Iyer,Consumer,North,Delhi,Furniture,Chairs,13248.14,1,0.0,1283.45,2023-04,0.097
ORD-13124,2023-01-12,2023-01-19,Express,Anika Bose,Consumer,South,Chennai,Electronics,Phones,215160.34,7,0.3,59134.9,2023-01,0.275
ORD-19799,2024-05-20,2024-05-26,Standard,Sai Pillai,Consumer,East,Bhubaneswar,Electronics,Machines,47926.57,4,0.4,9399.89,2024-05,0.196
ORD-12365,2024-05-03,2024-05-08,Express,Riya Reddy,Home Office,South,Kochi,Furniture,Bookcases,105401.64,6,0.0,26993.87,2024-05,0.256
ORD-12124,2024-02-23,2024-02-25,Express,Aarav Patel,Consumer,North,Jaipur,Office Supplies,Labels,11823.49,7,0.2,1609.67,2024-02,0.136
ORD-18085,2023-09-29,2023-10-01,Express,Riya Gupta,Home Office,South,Hyderabad,Furniture,Storage,68704.97,3,0.4,3766.6,2023-09,0.055
ORD-19429,2024-10-26,2024-10-29,Standard,Sanjay Reddy,Consumer,East,Bhubaneswar,Electronics,Accessories,10007.07,7,0.0,750.19,2024-10,0.075
ORD-12919,2024-04-12,2024-04-18,Same Day,Myra Gupta,Home Office,East,Guwahati,Electronics,Copiers,43194.03,2,0.0,2396.44,2024-04,0.055
ORD-13094,2024-12-02,2024-12-08,Express,Ishaan Desai,Home Office,East,Kolkata,Electronics,Machines,42656.63,2,0.3,10102.67,2024-12,0.237
ORD-14979,2024-10-11,2024-10-18,Same Day,Myra Gupta,Consumer,West,Pune,Furniture,Bookcases,66136.62,7,0.0,21206.06,2024-10,0.321
ORD-15911,2023-09-13,2023-09-14,Standard,Myra Patel,Corporate,East,Kolkata,Office Supplies,Binders,6080.45,3,0.0,-208.55,2023-09,-0.034
ORD-17995,2024-11-20,2024-11-21,Standard,Sai Joshi,Home Office,East,Patna,Electronics,Phones,119264.56,3,0.2,21175.14,2024-11,0.178
ORD-16550,2023-07-11,2023-07-12,Same Day,Sanjay Rao,Home Office,South,Kochi,Electronics,Phones,150795.46,5,0.3,33506.26,2023-07,0.222
ORD-18288,2023-06-14,2023-06-20,Standard,Aarav Singh,Corporate,North,Chandigarh,Electronics,Phones,73603.26,2,0.3,9903.49,2023-06,0.135
ORD-19220,2024-01-26,2024-01-31,Same Day,Myra Singh,Corporate,North,Lucknow,Furniture,Chairs,3203.67,2,0.2,659.28,2024-01,0.206
ORD-11698,2023-09-30,2023-10-02,Second Class,Pari Reddy,Consumer,East,Patna,Furniture,Storage,10864.25,1,0.3,-1328.01,2023-09,-0.122
ORD-18888,2024-05-27,2024-06-01,Standard,Sanjay Singh,Home Office,North,Lucknow,Office Supplies,Envelopes,10641.18,6,0.1,3592.81,2024-05,0.338
ORD-15429,2023-01-29,2023-01-30,Second Class,Saanvi Iyer,Home Office,South,Bengaluru,Office Supplies,Paper,3009.97,2,0.0,801.17,2023-01,0.266
ORD-11784,2024-01-15,2024-01-21,Second Class,Isha Reddy,Consumer,South,Kochi,Furniture,Chairs,174968.78,8,0.3,-9890.04,2024-01,-0.057
ORD-16439,2024-07-10,2024-07-16,Same Day,Vihaan Bose,Consumer,East,Patna,Electronics,Phones,105875.45,7,0.4,-1198.17,2024-07,-0.011
ORD-15387,2024-03-10,2024-03-12,Second Class,Vivaan Desai,Home Office,West,Pune,Office Supplies,Art,14292.1,7,0.1,3003.19,2024-03,0.21
ORD-18012,2023-04-23,2023-04-25,Standard,Arjun Joshi,Corporate,West,Mumbai,Furniture,Chairs,63770.44,3,0.1,10769.34,2023-04,0.169
ORD-11314,2024-03-05,2024-03-12,Express,Meera Bose,Consumer,East,Patna,Office Supplies,Paper,5015.0,3,0.2,911.35,2024-03,0.182
ORD-12614,2023-03-16,2023-03-22,Same Day,Meera Reddy,Consumer,South,Bengaluru,Electronics,Machines,1299.33,1,0.4,236.91,2023-03,0.182
ORD-10605,2024-12-29,2025-01-02,Same Day,Anika Iyer,Consumer,South,Hyderabad,Electronics,Machines,212593.06,7,0.2,37480.9,2024-12,0.176
ORD-10933,2023-12-22,2023-12-28,Standard,Priya Joshi,Corporate,West,Mumbai,Furniture,Storage,83984.54,7,0.0,16065.24,2023-12,0.191
ORD-13654,2023-05-28,2023-06-02,Standard,Priya Reddy,Consumer,North,Chandigarh,Electronics,Machines,187301.29,6,0.2,34829.65,2023-05,0.186
ORD-16162,2024-03-24,2024-03-26,Standard,Aadhya Verma,Home Office,West,Surat,Furniture,Tables,97062.61,6,0.15,15142.73,2024-03,0.156
